id;modified;bibliographicCitation;references;institutionCode;collectionCode;basisOfRecord;materialSampleID;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;occurrenceStatus;preparations;otherCatalogNumbers;associatedReferences;organismID;associatedOccurrences;eventID;samplingProtocol;sampleSizeValue;sampleSizeUnit;eventDate;eventTime;year;month;verbatimEventDate;fieldNumber;waterBody;country;stateProvince;county;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;footprintWKT;identifiedBy;dateIdentified;identificationReferences;identificationRemarks;identificationQualifier;typeStatus;scientificNameID;taxonConceptID;scientificName;kingdom;phylum;class;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;scientificNameAuthorship;vernacularName
urn:lsid:taxonomy.org.au:MAMM:M55036;2019-01-11T09:32:22;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M55036;;;;;;1;individuals;;;present;;;;;;;;;;;;2003;7;;;;Australia;Western Australia;;;;;-32.2;115.07.00;;;POINT (115.70000 -32.20000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M54175;2019-01-11T09:32:24;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54175;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-34;119.09.00;;;POINT (119.90000 -34.00000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M24980;2019-01-11T09:32:25;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M24980;;;;;;1;individuals;;;present;;;;;;;;;;;;1983;1;;;;Australia;Western Australia;;;;;-35;117.02.00;;;POINT (117.20000 -35.00000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M60793;2019-01-11T09:32:25;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M60793;;;;;;1;individuals;;;present;;;;;;;;;;;;2005;12;;;;Australia;Western Australia;;;;;-13.8;126.02.00;;;POINT (126.20000 -13.80000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M54172;2019-01-11T09:32:03;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54172;;;;;;1;individuals;;;present;;;;;;;;;;;;2002;1;;;;Australia;Western Australia;;;;;-31.7;115.07.00;;;POINT (115.70000 -31.70000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M40788;2019-01-11T09:32:04;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M40788;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-30.3;115;;;POINT (115.00000 -30.30000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M54204;2019-01-11T09:32:32;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54204;;;;;;1;individuals;;;present;;;;;;;;;;;;1972;12;;;;Australia;Western Australia;;;;;-29.8;115.03.00;;;POINT (115.30000 -29.80000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M54206;2019-01-11T09:32:08;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54206;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-22;114.01.00;;;POINT (114.10000 -22.00000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M56440;2019-01-11T09:32:33;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M56440;;;;;;1;individuals;;;present;;;;;;;;;;;;2005;6;;;;Australia;Western Australia;;;;;-33.9;121.09.00;;;POINT (121.90000 -33.90000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M11374;2019-01-11T09:32:16;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M11374;;;;;;1;individuals;;;present;;;;;;;;;;;;1973;12;;;;Australia;Western Australia;;;;;-32;115.07.00;;;POINT (115.70000 -32.00000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M44074;2019-01-11T09:32:18;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M44074;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-34.1;119.05.00;;;POINT (119.50000 -34.10000);;;;;;;urn:lsid:marinespecies.org:taxname:220222;urn:lsid:biodiversity.org.au:afd.taxon:99e19958-7c6e-4f22-ad50-44027af1e418;Eubalaena australis;Animalia;Chordata;Mammalia;Balaenidae;Eubalaena;;;;;;Southern Right Whale
urn:lsid:taxonomy.org.au:MAMM:M28153;2019-01-11T09:32:18;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M28153;;;;;;1;individuals;;;present;;;;;;;;;;13/01/1988 00.01;;1988;1;;;;Australia;Western Australia;;;;;-3.508.333;11.763.333;;;POINT (117.63333 -35.08333);;;;;;;urn:lsid:marinespecies.org:taxname:137017;urn:lsid:biodiversity.org.au:afd.taxon:2855d61f-83a7-466d-8b05-11b59204cffa;Globicephala;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;genus;;
urn:lsid:taxonomy.org.au:MAMM:M62828;2019-01-11T09:32:22;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M62828;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49982;2019-01-11T09:32:23;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49982;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M4397;2019-01-11T09:32:24;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M4397;;;;;;1;individuals;;;present;;;;;;;;;;09/07/1960 23.07;;1960;7;;;;Australia;Western Australia;;;;;-3.200.833;11.574.944;;;POINT (115.74944 -32.00833);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49987;2019-01-11T09:32:49;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49987;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49588;2019-01-11T09:32:25;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49588;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M5152;2019-01-11T09:32:25;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M5152;;;;;;1;individuals;;;present;;;;;;;;;;30/07/1961 23.07;;1961;7;;;;Australia;Western Australia;;;;;-32.45;115.75;;;POINT (115.75000 -32.45000);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M50655;2019-01-11T09:32:50;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M50655;;;;;;1;individuals;;;present;;;;;;;;;;11/02/1998 00.02;;1998;2;;;;Australia;Western Australia;;;;;-3.253.333;11.571.667;;;POINT (115.71667 -32.53333);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49591;2019-01-11T09:32:27;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49591;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M28476;2019-01-11T09:32:27;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M28476;;;;;;1;individuals;;;present;;;;;;;;;;30/04/1974 23.04;;1974;5;;;;Australia;Western Australia;;;;;-2.216.667;114.25.00;;;POINT (114.25000 -22.16667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49205;2019-01-11T09:32:28;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49205;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49593;2019-01-11T09:32:28;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49593;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49985;2019-01-11T09:32:53;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49985;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M21324;2019-01-11T09:32:03;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M21324;;;;;;1;individuals;;;present;;;;;;;;;;20/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49589;2019-01-11T09:32:30;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49589;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49736;2019-01-11T09:32:05;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49736;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M62832;2019-01-11T09:32:05;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M62832;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49978;2019-01-11T09:32:06;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49978;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49597;2019-01-11T09:32:31;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49597;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49208;2019-01-11T09:32:55;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49208;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M62831;2019-01-11T09:32:56;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M62831;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49979;2019-01-11T09:32:07;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49979;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49206;2019-01-11T09:32:31;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49206;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49983;2019-01-11T09:32:32;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49983;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49734;2019-01-11T09:32:08;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49734;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M62830;2019-01-11T09:32:08;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M62830;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49735;2019-01-11T09:32:34;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49735;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49986;2019-01-11T09:32:58;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49986;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49728;2019-01-11T09:32:58;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49728;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49594;2019-01-11T09:32:10;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49594;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49731;2019-01-11T09:32:10;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49731;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49209;2019-01-11T09:32:34;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49209;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
urn:lsid:taxonomy.org.au:MAMM:M49733;2019-01-11T09:32:35;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49733;;;;;;1;individuals;;;present;;;;;;;;;;21/05/1971 23.05;;1971;5;;;;Australia;Western Australia;;;;;-3.501.667;117.15.00;;;POINT (117.15000 -35.01667);;;;;;;urn:lsid:marinespecies.org:taxname:137096;urn:lsid:biodiversity.org.au:afd.taxon:0068779f-1436-4361-8359-02db95ba0358;Globicephala macrorhynchus;Animalia;Chordata;Mammalia;Delphinidae;Globicephala;;;;species;;Short-finned Pilot Whale
