event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nb-mes-identical,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10017966255,true,2013-07-27 17:12:15.000,-173.152,25.782,,0.0,-123.0,401.6774842,,"40",25.782,25.782,"1",-173.152,-173.152,6,0,,3,,519.0,,,,116,138,205,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966256,true,2013-07-27 17:48:31.000,-173.151,25.796,,0.0,-131.0,401.6774814,,"08",25.796,25.796,"B",-173.151,-173.151,2,0,,3,,128.0,,,,116,139,204,48,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966257,true,2013-07-27 20:42:51.000,-173.034,25.786,,0.0,-122.0,401.6774851,,"58",25.786,25.786,"2",-173.034,-173.034,4,0,,3,,269.0,,,,116,135,205,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966258,true,2013-07-27 20:58:46.000,-173.022,25.79,,0.0,-115.0,401.6774868,,"40",25.79,25.79,"1",-173.022,-173.022,5,2,,3,,414.0,,,,117,136,205,47,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966259,true,2013-07-29 02:17:11.000,-172.081,26.079,,0.0,-120.0,401.6774835,,"50",26.079,26.079,"2",-172.081,-172.081,8,0,,3,,536.0,,,,117,139,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966260,true,2013-07-29 02:55:45.000,-172.014,26.043,,0.0,-127.0,401.6774853,,"48",26.043,26.043,"0",-172.014,-172.014,5,0,,3,,273.0,,,,117,132,205,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966261,true,2013-07-29 03:57:52.000,-171.932,26.0,,0.0,-132.0,401.6774814,,"58",26.0,26.0,"1",-171.932,-171.932,6,0,,3,,380.0,,,,117,131,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966262,true,2013-07-29 04:39:00.000,-171.88,25.994,,0.0,-126.0,401.6774825,,"58",25.994,25.994,"2",-171.88,-171.88,5,0,,3,,570.0,,,,117,134,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966264,true,2013-07-29 07:46:50.000,-171.99,25.915,,0.0,-125.0,401.677487,,"58",25.915,25.915,"2",-171.99,-171.99,8,0,,3,,653.0,,,,117,134,13,38,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966265,true,2013-07-29 07:49:44.000,-171.998,25.916,,0.0,-122.0,401.6774863,,"40",25.916,25.916,"2",-171.998,-171.998,8,0,,3,,635.0,,,,117,132,205,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966266,true,2013-07-29 08:46:18.000,-171.987,25.902,,0.0,-128.0,401.6774861,,"58",25.902,25.902,"1",-171.987,-171.987,6,0,,3,,552.0,,,,117,131,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966267,true,2013-07-29 15:20:36.000,-172.171,25.815,,0.0,-128.0,401.6774892,,"48",25.815,25.815,"1",-172.171,-172.171,8,0,,3,,455.0,,,,118,133,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966269,true,2013-07-29 16:22:44.000,-172.184,25.815,,0.0,-130.0,401.6774969,,"48",25.815,25.815,"1",-172.184,-172.184,7,0,,3,,591.0,,,,118,138,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966270,true,2013-07-29 17:00:01.000,-172.223,25.799,,0.0,-121.0,401.6774878,,"48",25.799,25.799,"1",-172.223,-172.223,4,0,,3,,195.0,,,,118,132,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966273,true,2013-07-31 03:35:41.000,-171.976,25.77,,0.0,-131.0,401.6774853,,"48",25.77,25.77,"0",-171.976,-171.976,5,0,,3,,514.0,,,,119,142,202,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966274,true,2013-07-31 03:51:12.000,-172.001,25.783,,0.0,-125.0,401.6774822,,"40",25.783,25.783,"0",-172.001,-172.001,4,0,,3,,172.0,,,,119,130,202,41,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966276,true,2013-07-31 07:11:04.000,-171.956,25.792,,0.0,-130.0,401.6774793,,"08",25.792,25.792,"A",-171.956,-171.956,3,0,,3,,308.0,,,,119,133,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966278,true,2013-07-31 07:27:55.000,-171.977,25.758,,0.0,-128.0,401.6774827,,"40",25.758,25.758,"1",-171.977,-171.977,8,0,,3,,575.0,,,,119,130,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966279,true,2013-07-31 08:07:25.000,-171.982,25.774,,0.0,-131.0,401.6774702,,"08",25.774,25.774,"A",-171.982,-171.982,3,0,,3,,133.0,,,,119,138,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966280,true,2013-07-31 08:50:05.000,-171.94,25.79,,0.0,-112.0,401.6774795,,"47",25.79,25.79,"1",-171.94,-171.94,6,2,,3,,363.0,,,,119,137,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966281,true,2013-07-31 15:05:25.000,-172.027,25.978,,0.0,-135.0,401.677539,,"08",25.978,25.978,"B",-172.027,-172.027,2,0,,3,,129.0,,,,119,137,207,47,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966283,true,2013-07-31 16:07:08.000,-172.172,25.909,,0.0,-124.0,401.6774855,,"58",25.909,25.909,"2",-172.172,-172.172,7,0,,3,,627.0,,,,119,138,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966282,true,2013-07-31 16:07:48.000,-172.177,25.906,,0.0,-129.0,401.6774852,,"00",25.906,25.906,"A",-172.177,-172.177,3,0,,3,,221.0,,,,119,138,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966288,true,2013-08-02 02:13:42.000,-171.558,26.05,,0.0,-133.0,401.6774841,,"40",26.05,26.05,"0",-171.558,-171.558,6,0,,3,,358.0,,,,120,136,205,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966289,true,2013-08-02 02:57:13.000,-171.555,26.05,,0.0,-126.0,401.677494,,"07",26.05,26.05,"A",-171.555,-171.555,3,0,,3,,154.0,,,,120,131,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966290,true,2013-08-02 03:10:32.000,-171.529,26.04,,0.0,-126.0,401.6774917,,"40",26.04,26.04,"1",-171.529,-171.529,10,0,,3,,675.0,,,,120,132,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966292,true,2013-08-02 04:35:59.000,-171.5,26.002,,0.0,-128.0,401.6774729,,"08",26.002,26.002,"B",-171.5,-171.5,2,0,,3,,49.0,,,,121,132,209,22,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966293,true,2013-08-02 07:02:48.000,-171.46,26.025,,0.0,-130.0,401.6774166,,"08",26.025,26.025,"B",-171.46,-171.46,2,0,,3,,120.0,,,,121,129,207,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966295,true,2013-08-02 08:38:17.000,-171.219,25.969,,0.0,-126.0,401.6774841,,"40",25.969,25.969,"2",-171.219,-171.219,6,0,,3,,563.0,,,,121,131,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966296,true,2013-08-02 15:22:45.000,-171.306,25.861,,0.0,-130.0,401.6774919,,"08",25.861,25.861,"B",-171.306,-171.306,2,0,,3,,123.0,,,,121,132,205,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966297,true,2013-08-02 15:39:07.000,-171.292,25.832,,0.0,-129.0,401.677483,,"50",25.832,25.832,"2",-171.292,-171.292,5,0,,3,,391.0,,,,121,131,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966298,true,2013-08-02 15:45:37.000,-171.284,25.836,,0.0,-131.0,401.6774806,,"50",25.836,25.836,"1",-171.284,-171.284,4,0,,3,,238.0,,,,121,131,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966299,true,2013-08-02 16:58:09.000,-171.249,25.775,,0.0,-126.0,401.6774821,,"58",25.775,25.775,"2",-171.249,-171.249,10,0,,3,,498.0,,,,121,131,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966300,true,2013-08-02 17:23:30.000,-171.293,25.754,,0.0,-123.0,401.677489,,"40",25.754,25.754,"1",-171.293,-171.293,10,0,,3,,443.0,,,,121,134,203,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966301,true,2013-08-02 19:24:22.000,-171.347,25.772,,0.0,-133.0,401.677511,,"08",25.772,25.772,"A",-171.347,-171.347,3,0,,3,,509.0,,,,122,139,201,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966303,true,2013-08-04 02:49:30.000,-171.431,25.88,,0.0,-124.0,401.6774879,,"48",25.88,24.318,"0",-171.431,-178.465,11,0,,3,,653.0,,,,122,129,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966304,true,2013-08-04 03:50:08.000,-171.44,25.903,,0.0,-121.0,401.6774803,,"48",25.903,25.903,"1",-171.44,-171.44,7,0,,3,,431.0,,,,122,137,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966305,true,2013-08-04 07:26:10.000,-171.767,25.96,,0.0,-126.0,401.6774788,,"58",25.96,25.96,"1",-171.767,-171.767,5,0,,3,,422.0,,,,122,132,99,197,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966306,true,2013-08-04 08:14:24.000,-171.764,25.993,,0.0,-123.0,401.6774794,,"58",25.993,25.993,"0",-171.764,-171.764,6,0,,3,,530.0,,,,123,138,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966307,true,2013-08-04 08:19:33.000,-171.771,25.993,,0.0,-125.0,401.6774733,,"00",25.993,25.993,"A",-171.771,-171.771,3,0,,3,,236.0,,,,123,135,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966308,true,2013-08-04 15:16:44.000,-171.7,26.126,,0.0,-124.0,401.67748,,"58",26.126,26.126,"1",-171.7,-171.7,7,0,,3,,477.0,,,,123,136,205,43,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966309,true,2013-08-04 16:16:07.000,-171.713,26.171,,0.0,-126.0,401.6774793,,"48",26.171,26.171,"2",-171.713,-171.713,8,0,,3,,476.0,,,,123,140,204,15,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966312,true,2013-08-04 17:57:06.000,-171.793,26.259,,0.0,-125.0,401.6774849,,"58",26.259,26.259,"1",-171.793,-171.793,4,0,,3,,302.0,,,,123,131,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966315,true,2013-08-06 03:01:41.000,-171.812,26.142,,0.0,-128.0,401.6774737,,"48",26.142,26.142,"1",-171.812,-171.812,6,0,,3,,374.0,,,,124,135,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966318,true,2013-08-06 04:42:43.000,-171.778,26.149,,0.0,-122.0,401.6774762,,"48",26.149,26.149,"1",-171.778,-171.778,7,0,,3,,706.0,,,,124,137,203,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966319,true,2013-08-06 07:27:35.000,-171.797,26.268,,0.0,-134.0,401.6774492,,"08",26.268,26.268,"B",-171.797,-171.797,2,0,,3,,58.0,,,,124,136,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966321,true,2013-08-06 08:24:07.000,-171.775,26.315,,0.0,-122.0,401.6775075,,"00",26.315,26.315,"B",-171.775,-171.775,2,0,,3,,46.0,,,,124,146,199,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966323,true,2013-08-06 15:25:34.000,-171.889,26.542,,0.0,-130.0,401.6774735,,"50",26.542,26.542,"1",-171.889,-171.889,5,0,,3,,402.0,,,,124,135,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966326,true,2013-08-06 17:05:05.000,-171.936,26.688,,0.0,-124.0,401.6774769,,"50",26.688,26.688,"2",-171.936,-171.936,8,0,,3,,733.0,,,,125,137,203,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966327,true,2013-08-06 20:21:49.000,-171.837,26.893,,0.0,-126.0,401.6774792,,"48",26.893,26.893,"2",-171.837,-171.837,9,0,,3,,534.0,,,,125,131,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966328,true,2013-08-06 20:53:52.000,-171.836,26.924,,0.0,-121.0,401.6774814,,"48",26.924,26.924,"1",-171.836,-171.836,8,0,,3,,606.0,,,,125,133,203,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966329,true,2013-08-08 02:04:50.000,-171.338,27.051,,0.0,-123.0,401.677489,,"40",27.051,27.051,"0",-171.338,-171.338,6,0,,3,,410.0,,,,125,130,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966330,true,2013-08-08 03:47:06.000,-171.454,27.097,,0.0,-130.0,401.6774835,,"58",27.097,27.097,"1",-171.454,-171.454,5,0,,3,,267.0,,,,126,137,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966332,true,2013-08-08 04:46:56.000,-171.509,27.132,,0.0,-127.0,401.6774798,,"58",27.132,27.132,"2",-171.509,-171.509,9,0,,3,,581.0,,,,126,132,206,37,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966334,true,2013-08-08 07:46:59.000,-171.554,27.074,,0.0,-121.0,401.6774973,,"00",27.074,27.074,"A",-171.554,-171.554,3,0,,3,,101.0,,,,126,139,200,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966335,true,2013-08-08 08:43:35.000,-171.572,27.107,,0.0,-127.0,401.6774802,,"08",27.107,27.107,"B",-171.572,-171.572,2,0,,3,,53.0,,,,126,153,199,43,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966336,true,2013-08-08 15:57:10.000,-171.385,27.27,,0.0,-132.0,401.6774706,,"48",27.27,27.27,"1",-171.385,-171.385,7,0,,3,,337.0,,,,126,133,203,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966337,true,2013-08-08 16:11:57.000,-171.384,27.287,,0.0,-132.0,401.677472,,"00",27.287,27.287,"B",-171.384,-171.384,2,0,,3,,129.0,,,,126,132,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966338,true,2013-08-08 16:13:01.000,-171.404,27.273,,0.0,-124.0,401.6774841,,"40",27.273,27.273,"0",-171.404,-171.404,5,0,,3,,243.0,,,,126,132,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966339,true,2013-08-08 17:33:19.000,-171.301,27.279,,0.0,-122.0,401.6774867,,"48",27.279,27.279,"1",-171.301,-171.301,5,0,,3,,389.0,,,,127,129,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966340,true,2013-08-08 17:54:45.000,-171.278,27.293,,0.0,-133.0,401.6774764,,"50",27.293,27.293,"2",-171.278,-171.278,7,0,,3,,488.0,,,,127,137,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966341,true,2013-08-08 19:50:00.000,-171.184,27.223,,0.0,-126.0,401.6774725,,"58",27.223,27.223,"2",-171.184,-171.184,9,0,,3,,678.0,,,,127,140,203,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966342,true,2013-08-08 20:09:30.000,-171.163,27.217,,0.0,-121.0,401.6774802,,"50",27.217,27.217,"1",-171.163,-171.163,5,0,,3,,212.0,,,,127,138,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966343,true,2013-08-08 21:06:18.000,-171.118,27.163,,0.0,-126.0,401.6774826,,"08",27.163,27.163,"A",-171.118,-171.118,3,0,,3,,372.0,,,,127,135,202,50,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966344,true,2013-08-08 21:33:27.000,-171.12,27.16,,0.0,-128.0,401.6774846,,"00",27.16,27.16,"B",-171.12,-171.12,2,0,,3,,45.0,,,,127,133,204,43,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966346,true,2013-08-10 03:03:33.000,-170.794,27.028,,0.0,-134.0,401.6774778,,"00",27.028,27.028,"A",-170.794,-170.794,3,0,,3,,331.0,,,,127,139,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966347,true,2013-08-10 03:24:33.000,-170.775,27.036,,0.0,-127.0,401.6774775,,"50",27.036,27.036,"2",-170.775,-170.775,6,0,,3,,458.0,,,,127,138,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966348,true,2013-08-10 04:41:45.000,-170.734,27.068,,0.0,-125.0,401.6774733,,"48",27.068,27.068,"1",-170.734,-170.734,5,0,,3,,365.0,,,,127,138,204,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966351,true,2013-08-10 07:02:42.000,-170.623,27.039,,0.0,-129.0,401.6774826,,"58",27.039,27.039,"2",-170.623,-170.623,7,0,,3,,480.0,,,,128,140,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966349,true,2013-08-10 07:03:23.000,-170.643,27.035,,0.0,-131.0,401.6774758,,"40",27.035,27.035,"0",-170.643,-170.643,5,0,,3,,317.0,,,,128,139,204,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966350,true,2013-08-10 07:06:55.000,-170.629,27.05,,0.0,-129.0,401.6774783,,"50",27.05,27.05,"2",-170.629,-170.629,7,0,,3,,480.0,,,,128,140,204,46,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966352,true,2013-08-10 07:59:11.000,-170.61,27.03,,0.0,-128.0,401.6774782,,"58",27.03,27.03,"3",-170.61,-170.61,6,0,,3,,345.0,,,,128,138,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966353,true,2013-08-10 08:41:58.000,-170.581,27.03,,0.0,-128.0,401.677479,,"58",27.03,27.03,"2",-170.581,-170.581,8,0,,3,,674.0,,,,128,142,202,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966354,true,2013-08-10 08:42:43.000,-170.579,27.032,,0.0,-118.0,401.6774778,,"50",27.032,27.032,"2",-170.579,-170.579,8,1,,3,,676.0,,,,128,141,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966355,true,2013-08-10 15:26:47.000,-170.486,26.896,,0.0,-130.0,401.6774907,,"48",26.896,26.896,"1",-170.486,-170.486,7,0,,3,,624.0,,,,128,137,203,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966356,true,2013-08-10 15:50:33.000,-170.456,26.842,,0.0,-127.0,401.6774758,,"50",26.842,26.842,"2",-170.456,-170.456,8,0,,3,,552.0,,,,128,137,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966357,true,2013-08-10 16:33:26.000,-170.436,26.812,,0.0,-120.0,401.6774838,,"47",26.812,26.812,"1",-170.436,-170.436,6,0,,3,,430.0,,,,128,140,142,93,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966358,true,2013-08-10 17:05:42.000,-170.472,26.773,,0.0,-125.0,401.6774777,,"58",26.773,26.773,"2",-170.472,-170.472,5,0,,3,,319.0,,,,128,137,203,44,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966359,true,2013-08-10 19:29:31.000,-170.494,26.723,,0.0,-130.0,401.6774711,,"08",26.723,26.723,"A",-170.494,-170.494,3,0,,3,,146.0,,,,128,131,202,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017966361,true,2013-08-10 20:21:56.000,-170.506,26.727,,0.0,-130.0,401.6774657,,"08",26.727,26.727,"B",-170.506,-170.506,1,0,,3,,0.0,,,,129,139,203,45,"1","argos-doppler-shift","Pseudorca crassidens","128881-SPOT5","128881-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
