id;modified;bibliographicCitation;institutionCode;collectionCode;basisOfRecord;informationWithheld;occurrenceID;catalogNumber;recordedBy;individualCount;sex;lifeStage;occurrenceStatus;eventDate;year;month;day;fieldNotes;waterBody;country;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;scientificNameID;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificNameAuthorship
urn:catalog:AADC:WHALE_LOG:WL-205;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-205;WL-205;Crew and expeditioners on voyage;;;;present;1971-02-16 14:20:00+00;1971;2;16;;Southern Ocean;Antarctica;Southern Ocean;;;-6.708.300.000;6.743.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-206;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-206;WL-206;Crew and expeditioners on voyage;;;;present;1971-02-16 10:50:00+00;1971;2;16;;Southern Ocean;Antarctica;Southern Ocean;;;-6.631.700.000;6.373.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:WHALE_LOG:WL-207;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-207;WL-207;Crew and expeditioners on voyage;5;;;present;1971-02-16 11:05:00+00;1971;2;16;;Southern Ocean;Antarctica;Southern Ocean;;;-6.631.700.000;6.373.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:WHALE_LOG:WL-209;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-209;WL-209;Crew and expeditioners on voyage;10;;;present;1971-02-25 15:00:00+00;1971;2;25;;Southern Ocean;Antarctica;Southern Ocean;;;-6.610.000.000;6.326.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:WHALE_LOG:WL-21;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-21;WL-21;Crew and expeditioners on voyage;2;;;present;1995-12-06 04:40:00+00;1995;12;6;pod in lead;Southern Ocean;Antarctica;Southern Ocean;;;-6.536.700.000;10.956.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-210;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-210;WL-210;Crew and expeditioners on voyage;;;;present;1971-02-25 16:00:00+00;1971;2;25;;Southern Ocean;Antarctica;Southern Ocean;;;-6.626.700.000;6.326.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:WHALE_LOG:WL-211;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-211;WL-211;Crew and expeditioners on voyage;20;;;present;1971-03-14 07:15:00+00;1971;3;14;;Southern Ocean;Antarctica;Southern Ocean;;;-4.411.700.000;13.740.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:WHALE_LOG:WL-22;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-22;WL-22;Crew and expeditioners on voyage;2;;;present;1995-12-09 21:00:00+00;1995;12;9;in lead in ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.350.000.000;10.530.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-23;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-23;WL-23;Crew and expeditioners on voyage;3;;;present;1995-12-09 21:10:00+00;1995;12;9;surfacing between floes;Southern Ocean;Antarctica;Southern Ocean;;;-6.348.300.000;10.525.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-24;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-24;WL-24;Crew and expeditioners on voyage;1;;;present;1995-12-10 10:20:00+00;1995;12;10;in open water;Southern Ocean;Antarctica;Southern Ocean;;;-6.323.300.000;10.340.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:WHALE_LOG:WL-25;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-25;WL-25;Crew and expeditioners on voyage;10;;;present;1995-12-10 12:23:00+00;1995;12;10;ice edge;Southern Ocean;Antarctica;Southern Ocean;;;-6.325.000.000;10.281.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-26;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-26;WL-26;Crew and expeditioners on voyage;3;;;present;1995-12-13 10:29:00+00;1995;12;13;open water;Southern Ocean;Antarctica;Southern Ocean;;;-6.223.300.000;8.491.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-27;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-27;WL-27;Crew and expeditioners on voyage;;;;present;1995-12-13 10:30:00+00;1995;12;13;open water few bergs;Southern Ocean;Antarctica;Southern Ocean;;;-6.223.300.000;8.491.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:WHALE_LOG:WL-28;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-28;WL-28;Crew and expeditioners on voyage;3;;;present;1995-12-13 10:50:00+00;1995;12;13;;Southern Ocean;Antarctica;Southern Ocean;;;-6.223.300.000;8.480.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:WHALE_LOG:WL-29;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-29;WL-29;Crew and expeditioners on voyage;10;;;present;1995-12-13 11:05:00+00;1995;12;13;;Southern Ocean;Antarctica;Southern Ocean;;;-6.221.700.000;8.543.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-3;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-3;WL-3;Crew and expeditioners on voyage;1;;;present;1995-09-28 06:00:00+00;1995;9;28;at stern in gaps in pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.428.300.000;10.585.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-30;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-30;WL-30;Crew and expeditioners on voyage;3;;;present;1995-12-13 11:05:00+00;1995;12;13;;Southern Ocean;Antarctica;Southern Ocean;;;-6.221.700.000;8.543.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-31;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-31;WL-31;Crew and expeditioners on voyage;;;;present;1995-12-13 11:15:00+00;1995;12;13;2 groups;Southern Ocean;Antarctica;Southern Ocean;;;-6.221.700.000;8.543.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137119;Physeter macrocephalus;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Physeter;macrocephalus;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-32;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-32;WL-32;Crew and expeditioners on voyage;;;;present;1995-12-13 11:40:00+00;1995;12;13;large bulls over 5km2;Southern Ocean;Antarctica;Southern Ocean;;;-6.221.700.000;8.451.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137119;Physeter macrocephalus;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Physeter;macrocephalus;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-33;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-33;WL-33;Crew and expeditioners on voyage;;;;present;1995-12-13 11:45:00+00;1995;12;13;travelling on surface;Southern Ocean;Antarctica;Southern Ocean;;;-6.221.700.000;8.445.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-34;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-34;WL-34;Crew and expeditioners on voyage;;;;present;1995-12-13 12:50:00+00;1995;12;13;lunge feeding on surface;Southern Ocean;Antarctica;Southern Ocean;;;-6.235.000.000;8.411.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-35;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-35;WL-35;Crew and expeditioners on voyage;1;;;present;1995-12-13 13:18:00+00;1995;12;13;dived;Southern Ocean;Antarctica;Southern Ocean;;;-6.238.300.000;8.388.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137119;Physeter macrocephalus;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Physeter;macrocephalus;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-36;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-36;WL-36;Crew and expeditioners on voyage;4;;;present;1995-12-14 04:35:00+00;1995;12;14;3/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.325.000.000;7.951.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-37;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-37;WL-37;Crew and expeditioners on voyage;3;;;present;1995-12-14 06:18:00+00;1995;12;14;3/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.321.700.000;7.901.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-38;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-38;WL-38;Crew and expeditioners on voyage;2;;;present;1995-12-14 06:13:00+00;1995;12;14;3/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.321.700.000;7.901.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-39;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-39;WL-39;Crew and expeditioners on voyage;1;;;present;1995-12-14 06:40:00+00;1995;12;14;3/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.321.700.000;7.888.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-4;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-4;WL-4;Crew and expeditioners on voyage;1;;;present;1995-09-28 06:00:00+00;1995;9;28;;Southern Ocean;Antarctica;Southern Ocean;;;-6.428.300.000;10.585.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-40;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-40;WL-40;Crew and expeditioners on voyage;1;;;present;1995-12-14 06:50:00+00;1995;12;14;20 metre from ship;Southern Ocean;Antarctica;Southern Ocean;;;-6.321.700.000;7.883.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-41;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-41;WL-41;Crew and expeditioners on voyage;3;;;present;1995-12-16 04:22:00+00;1995;12;16;crossed bow of ship;Southern Ocean;Antarctica;Southern Ocean;;;-6.318.300.000;7.156.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-42;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-42;WL-42;Crew and expeditioners on voyage;3;;;present;1995-12-16 06:39:00+00;1995;12;16;5/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.456.700.000;6.550.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-43;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-43;WL-43;Crew and expeditioners on voyage;4;;;present;1995-12-16 06:42:00+00;1995;12;16;5.10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.456.700.000;6.550.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-44;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-44;WL-44;Crew and expeditioners on voyage;2;;;present;1995-12-16 07:11:00+00;1995;12;16;4/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.461.700.000;6.203.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-45;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-45;WL-45;Crew and expeditioners on voyage;6;;;present;1995-12-17 03:16:00+00;1995;12;17;in lead 2 male and 4 female;Southern Ocean;Antarctica;Southern Ocean;;;-6.665.000.000;6.203.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-46;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-46;WL-46;Crew and expeditioners on voyage;3;;;present;1995-12-18 09:15:00+00;1995;12;18;1 male, 2 female;Southern Ocean;Antarctica;Southern Ocean;;;-6.678.300.000;6.625.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-47;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-47;WL-47;Crew and expeditioners on voyage;8;;;present;1995-12-18 09:20:00+00;1995;12;18;open sea 2 male 6 female;Southern Ocean;Antarctica;Southern Ocean;;;-6.678.300.000;6.628.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-48;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-48;WL-48;Crew and expeditioners on voyage;6;;;present;1995-12-18 09:21:00+00;1995;12;18;2 male 4 female;Southern Ocean;Antarctica;Southern Ocean;;;-6.678.300.000;6.628.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-49;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-49;WL-49;Crew and expeditioners on voyage;2;;;present;1995-12-22 03:30:00+00;1995;12;22;females;Southern Ocean;Antarctica;Southern Ocean;;;-6.601.700.000;7.783.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:WHALE_LOG:WL-5;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-5;WL-5;Crew and expeditioners on voyage;3;;;present;1995-09-29 04:05:00+00;1995;9;29;in refrozen polyna - nilas ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.336.700.000;10.321.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-50;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-50;WL-50;Crew and expeditioners on voyage;1;;;present;1995-12-22 08:48:00+00;1995;12;22;2/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.511.700.000;7.823.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-51;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-51;WL-51;Crew and expeditioners on voyage;2;;;present;1995-12-22 23:22:00+00;1995;12;22;2/10 pack;Southern Ocean;Antarctica;Southern Ocean;;;-6.390.000.000;7.890.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137087;Balaenoptera acutorostrata;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Laciphde,1804
urn:catalog:AADC:WHALE_LOG:WL-52;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-52;WL-52;Crew and expeditioners on voyage;1;;;present;1995-12-23 20:50:00+00;1995;12;23;in open water, small size;Southern Ocean;Antarctica;Southern Ocean;;;-5.966.700.000;8.398.300.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:WHALE_LOG:WL-53;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-53;WL-53;Crew and expeditioners on voyage;2;;;present;1996-04-10 02:00:00+00;1996;4;10;in ice growlers;Southern Ocean;Antarctica;Southern Ocean;;;-6.335.000.000;9.941.700.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:WHALE_LOG:WL-54;14/04/2009 11.41;see http://data.aad.gov.au/metadata/records/ANARE_Whale_log;AADC;WHALE_LOG;HumanObservation;collector identities withheld;urn:catalog:AADC:WHALE_LOG:WL-54;WL-54;Crew and expeditioners on voyage;;;;present;1996-04-11 04:30:00+00;1996;4;11;2 subgrups;Southern Ocean;Antarctica;Southern Ocean;;;-6.366.700.000;8.850.000.000;50.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
