id;modified;bibliographicCitation;references;institutionCode;collectionCode;basisOfRecord;materialSampleID;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;occurrenceStatus;preparations;otherCatalogNumbers;associatedReferences;organismID;associatedOccurrences;eventID;samplingProtocol;sampleSizeValue;sampleSizeUnit;eventDate;eventTime;year;month;verbatimEventDate;fieldNumber;waterBody;country;stateProvince;county;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;footprintWKT;identifiedBy;dateIdentified;identificationReferences;identificationRemarks;identificationQualifier;typeStatus;scientificNameID;taxonConceptID;scientificName;kingdom;phylum;class;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;scientificNameAuthorship;vernacularName
47184;2019-12-19T09:17:15;;;;;HumanObservation;;47184;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;25/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47185;2019-12-19T09:17:15;;;;;HumanObservation;;47185;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;25/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47186;2019-12-19T09:17:15;;;;;HumanObservation;;47186;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;26/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47187;2019-12-19T09:17:15;;;;;HumanObservation;;47187;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;28/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47188;2019-12-19T09:17:15;;;;;HumanObservation;;47188;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;28/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47189;2019-12-19T09:17:16;;;;;HumanObservation;;47189;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;29/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47190;2019-12-19T09:17:16;;;;;HumanObservation;;47190;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;30/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47191;2019-12-19T09:17:16;;;;;HumanObservation;;47191;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;30/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47192;2019-12-19T09:17:16;;;;;HumanObservation;;47192;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;31/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47196;2019-12-19T09:17:17;;;;;HumanObservation;;47196;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;31/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47193;2019-12-19T09:17:16;;;;;HumanObservation;;47193;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;31/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47194;2019-12-19T09:17:17;;;;;HumanObservation;;47194;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;31/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47195;2019-12-19T09:17:17;;;;;HumanObservation;;47195;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;31/05/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47197;2019-12-19T09:17:17;;;;;HumanObservation;;47197;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;01/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47203;2019-12-19T09:17:18;;;;;HumanObservation;;47203;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;06/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47198;2019-12-19T09:17:17;;;;;HumanObservation;;47198;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;01/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47199;2019-12-19T09:17:18;;;;;HumanObservation;;47199;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;02/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47200;2019-12-19T09:17:18;;;;;HumanObservation;;47200;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;02/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47201;2019-12-19T09:17:18;;;;;HumanObservation;;47201;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;02/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47202;2019-12-19T09:17:18;;;;;HumanObservation;;47202;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;05/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47204;2019-12-19T09:17:18;;;;;HumanObservation;;47204;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;07/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47257;2019-12-19T09:17:29;;;;;HumanObservation;;47257;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;25/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47258;2019-12-19T09:17:29;;;;;HumanObservation;;47258;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;26/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47259;2019-12-19T09:17:29;;;;;HumanObservation;;47259;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;26/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47260;2019-12-19T09:17:29;;;;;HumanObservation;;47260;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;26/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
47261;2019-12-19T09:17:29;;;;;HumanObservation;;47261;;;;;;1;individual;Female;Mature;present;;;;;;;;;;27/06/1956;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23605;2019-12-19T09:15:12;;;;;HumanObservation;;23605;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;06/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23598;2019-12-19T09:15:11;;;;;HumanObservation;;23598;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;24/06/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23599;2019-12-19T09:15:11;;;;;HumanObservation;;23599;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;26/06/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23602;2019-12-19T09:15:12;;;;;HumanObservation;;23602;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;04/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23603;2019-12-19T09:15:12;;;;;HumanObservation;;23603;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;04/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23604;2019-12-19T09:15:12;;;;;HumanObservation;;23604;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;04/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23606;2019-12-19T09:15:13;;;;;HumanObservation;;23606;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;06/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23607;2019-12-19T09:15:13;;;;;HumanObservation;;23607;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;07/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23608;2019-12-19T09:15:13;;;;;HumanObservation;;23608;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;07/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23609;2019-12-19T09:15:13;;;;;HumanObservation;;23609;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;08/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23610;2019-12-19T09:15:13;;;;;HumanObservation;;23610;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;08/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23611;2019-12-19T09:15:13;;;;;HumanObservation;;23611;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;08/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23612;2019-12-19T09:15:14;;;;;HumanObservation;;23612;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;09/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23613;2019-12-19T09:15:14;;;;;HumanObservation;;23613;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;09/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23614;2019-12-19T09:15:14;;;;;HumanObservation;;23614;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;09/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23615;2019-12-19T09:15:14;;;;;HumanObservation;;23615;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;10/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23616;2019-12-19T09:15:14;;;;;HumanObservation;;23616;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;10/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23620;2019-12-19T09:15:15;;;;;HumanObservation;;23620;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;23/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23617;2019-12-19T09:15:15;;;;;HumanObservation;;23617;;;;;;1;individual;Female;Mature;present;;;;;;;;;;10/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23618;2019-12-19T09:15:15;;;;;HumanObservation;;23618;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;11/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23619;2019-12-19T09:15:15;;;;;HumanObservation;;23619;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;11/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23621;2019-12-19T09:15:15;;;;;HumanObservation;;23621;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;23/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23622;2019-12-19T09:15:16;;;;;HumanObservation;;23622;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;24/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23623;2019-12-19T09:15:16;;;;;HumanObservation;;23623;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;24/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23624;2019-12-19T09:15:16;;;;;HumanObservation;;23624;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;25/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23625;2019-12-19T09:15:16;;;;;HumanObservation;;23625;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;25/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23626;2019-12-19T09:15:16;;;;;HumanObservation;;23626;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;27/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
23627;2019-12-19T09:15:16;;;;;HumanObservation;;23627;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;28/07/1950;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33153;2019-12-19T09:15:17;;;;;HumanObservation;;33153;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;28/05/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33154;2019-12-19T09:15:17;;;;;HumanObservation;;33154;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;03/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33155;2019-12-19T09:15:17;;;;;HumanObservation;;33155;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;05/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33159;2019-12-19T09:15:18;;;;;HumanObservation;;33159;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;07/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33156;2019-12-19T09:15:17;;;;;HumanObservation;;33156;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;05/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33157;2019-12-19T09:15:17;;;;;HumanObservation;;33157;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;05/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33158;2019-12-19T09:15:18;;;;;HumanObservation;;33158;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;06/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33160;2019-12-19T09:15:18;;;;;HumanObservation;;33160;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;07/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33161;2019-12-19T09:15:18;;;;;HumanObservation;;33161;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;07/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33162;2019-12-19T09:15:18;;;;;HumanObservation;;33162;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;08/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33163;2019-12-19T09:15:19;;;;;HumanObservation;;33163;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;08/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33164;2019-12-19T09:15:19;;;;;HumanObservation;;33164;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;09/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33165;2019-12-19T09:15:19;;;;;HumanObservation;;33165;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;09/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33166;2019-12-19T09:15:19;;;;;HumanObservation;;33166;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;10/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33167;2019-12-19T09:15:19;;;;;HumanObservation;;33167;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;10/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33168;2019-12-19T09:15:19;;;;;HumanObservation;;33168;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;10/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33174;2019-12-19T09:15:20;;;;;HumanObservation;;33174;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;13/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33169;2019-12-19T09:15:20;;;;;HumanObservation;;33169;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;10/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33170;2019-12-19T09:15:20;;;;;HumanObservation;;33170;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;11/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33171;2019-12-19T09:15:20;;;;;HumanObservation;;33171;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;11/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33172;2019-12-19T09:15:20;;;;;HumanObservation;;33172;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;11/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33173;2019-12-19T09:15:20;;;;;HumanObservation;;33173;;;;;;1;individual;Female;Unknown;present;;;;;;;;;;12/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
33175;2019-12-19T09:15:21;;;;;HumanObservation;;33175;;;;;;1;individual;Male;Unknown;present;;;;;;;;;;13/06/1951;;;;;;;Australia;;;;0;0;-42;175;10000;0,622222222;POINT (175.00000 -42.00000);;;;;;;urn:lsid:marinespecies.org:taxname:137092;;Megaptera novaeangliae;Animalia;;;;;;;;Species;;Humpback
