id;bibliographicCitation;institutionCode;collectionCode;basisOfRecord;dynamicProperties;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;sex;lifeStage;preparations;otherCatalogNumbers;associatedReferences;eventDate;year;month;day;fieldNumber;waterBody;country;stateProvince;county;locality;verbatimDepth;minimumDepthInMeters;maximumDepthInMeters;verbatimCoordinates;decimalLatitude;decimalLongitude;coordinatePrecision;identifiedBy;dateIdentified;typeStatus;scientificNameID;scientificName;scientificNameAuthorship
337;;SAMC;ZM;HumanObservation;;SAMC-ZM-001393;"Skull only; Beach pick-up";;Shaughnessy PD;;;;;SAM-ZM039679;;1973-08-16T12:00:00Z;1973;8;;;Pacific;U.S.A;;;Cold Bay, Alaska Peninsula;;;;;551.833.000.183;162.567.001.343;;Shaughnessy PD;;;urn:lsid:marinespecies.org:taxname:254999;Eumetopias jubatus;
338;;SAMC;ZM;HumanObservation;;SAMC-ZM-001037;Pelvic bones;;;;;;;SAM-ZM012966;;;;;;;Atlantic;South Africa;;;Saldanha Bay;;;;;-330.332.984.924;18.00;;;;;urn:lsid:marinespecies.org:taxname:380508;Megaptera longimana?;
339;;SAMC;ZM;HumanObservation;;SAMC-ZM-000960;"Skull; 2.64m long; Stranded with male 31/12/1972";;Best PB;;F;;;SAM-ZM036728;;;;;;72/15;Atlantic;South Africa;;;Blonwaterbaai, Saldanha Bay;;;;;-330.332.984.924;18.00;;Best PB;;;urn:lsid:marinespecies.org:taxname:137114;Kogia simus;
340;;SAMC;ZM;HumanObservation;;SAMC-ZM-000266;"Skull; Stranding; Exact date and locality of stranding unknown";;;;;;;SAM-ZM037128;;;;;;0/41;Indian;South Africa;;;Tsitsikama National Park;;;;;-339.832.992.554;237.000.007.629;;;;;urn:lsid:marinespecies.org:taxname:137107;Stenella coeruleoalba;
341;;SAMC;ZM;HumanObservation;;SAMC-ZM-000610;"Skull; Yearling";;Rand RW;;F;;;SAM-ZM034941;;1947-12-11T12:00:00Z;1947;12;11;UGGI 2412;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
342;;SAMC;ZM;HumanObservation;;SAMC-ZM-000243;"Skull; 2.25m long; Stranded 14/02/1973; 2.25m long";;Best PB;;;;;SAM-ZM036972;;;;;;73/3;Indian;South Africa;;;Blue Lagoon Beach, Durban Natal;;;;;-297.999.992.371;310.333.003.998;;Best PB;;;urn:lsid:marinespecies.org:taxname:137105;Stenella attenuata;
343;;SAMC;ZM;HumanObservation;;SAMC-ZM-001259;"Skull and mandible; Adult; cupboard No. 3";;Rand RW;;F;;;SAM-ZM034869;;1948-03-08T12:00:00Z;1948;3;8;U.G.G.I. No. 2853;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
344;;SAMC;ZM;HumanObservation;;SAMC-ZM-001221;"Skull, mandible and baculum; Cupboard No. 2";;Rand RW;;M;;;SAM-ZM034829;;1948-12-04T12:00:00Z;1948;12;4;U.G.G.I. No. 3045;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
345;;SAMC;ZM;HumanObservation;;SAMC-ZM-000973;"Skull; Total length 211cm; Found dead";;Best PB;;M;;;SAM-ZM040471;;1984-07-17T12:00:00Z;1984;7;17;PBB 84/21;Indian;South Africa;;;Between Mossel Bay and Vlees Baai;;;;;-342.167.015.076;220.333.003.998;;Best PB;;;urn:lsid:marinespecies.org:taxname:137114;Kogia simus;
346;;SAMC;ZM;HumanObservation;;SAMC-ZM-000290;"Skull; Total length 211cm; Entangled in purse seine";;Best PB;;F;;;SAM-ZM040460;;1986-02-18T12:00:00Z;1986;2;18;PBB 86/12;Atlantic;South Africa;;;;;;;;-345.833.015.442;190.832.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
347;;SAMC;ZM;HumanObservation;;SAMC-ZM-000945;"Skull; Total length 2.327m; Stranded live";;Best PB;;M;;;SAM-ZM040619;;1987-03-03T12:00:00Z;1987;3;3;PBB 87/6;Indian;South Africa;;;Bokkumsbaai, Vleesbaai, Mossel Bay;;;;;-343.166.999.817;219.167.003.632;;Best PB;;;urn:lsid:marinespecies.org:taxname:137113;Kogia breviceps;
348;;SAMC;ZM;HumanObservation;;SAMC-ZM-001250;"Skull and mandible; Cupboard No. 3";;Rand RW;;F;;;SAM-ZM034860;;1948-02-23T12:00:00Z;1948;2;23;U.G.G.I. No. 2840;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
349;;SAMC;ZM;HumanObservation;;SAMC-ZM-000297;"Whole skeleton; Total length 207cm; Found dead on the beach with two others live";;Best PB;;M;;;SAM-ZM041106;;1991-02-24T12:00:00Z;1991;2;24;PBB 91/04;Atlantic;South Africa;;;Arniston, in front of hotel;;;;;-346.500.015.259;202.166.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
350;;SAMC;ZM;HumanObservation;;SAMC-ZM-000190;"Skull and mandibles; Stranding; Found by R. Loutit; Canis mesomelas had been feeding extensively; lower jaw partly destroyed";;Best PB;;;;;SAM-ZM039673;;1980-06-17T12:00:00Z;1980;6;17;80/20;Atlantic;Nambia;;;18km north of Toscanini, Skeleton Coast;;;;;-206.667.003.632;133.500.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:231434;Lagenorhynchus obscurus;
351;;SAMC;ZM;HumanObservation;;SAMC-ZM-001055;"2 blades of baleen; On display July 1976";;;;;;;SAM-ZM015292;;;;;;;Atlantic;South Africa;;;Saldanha Bay;;;;;-330.332.984.924;18.00;;;;;urn:lsid:marinespecies.org:taxname:242602;Balaena australis;
352;;SAMC;ZM;HumanObservation;;SAMC-ZM-000884;"Skeleton; On display, July 1976";;;;;;;SAM-ZM003911;;;;;;0/225;Atlantic;South Africa;;;Table Bay;;;;;-338.666.992.188;184.333.000.183;;;;;urn:lsid:marinespecies.org:taxname:137113;Kogia breviceps;
353;;SAMC;ZM;HumanObservation;;SAMC-ZM-000941;"Skull; Total length 238cm; Found dead";;Best PB;;F;;;SAM-ZM040472;;1984-09-04T12:00:00Z;1984;9;4;PBB 84/26;Atlantic;Nambia;;;Walvis Bay, 800m north last fish factory;;;;;-229.167.003.632;144.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137113;Kogia breviceps;
354;;SAMC;ZM;HumanObservation;;SAMC-ZM-000772;"Skull; 1 year old";;Rand RW;;F;;;SAM-ZM035035;;1948-01-22T12:00:00Z;1948;1;22;UGGI 2787;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
355;;SAMC;ZM;HumanObservation;;SAMC-ZM-001262;"Skull and mandible; Adult; cupboard No. 3";;Rand RW;;F;;;SAM-ZM034872;;1949-02-09T12:00:00Z;1949;2;9;U.G.G.I. No. 3074;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
356;;SAMC;ZM;HumanObservation;;SAMC-ZM-000575;"Skull; Black pup";;Rand RW;;F;;;SAM-ZM034929;;1948-02-03T12:00:00Z;1948;2;3;UGGI 2812;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
357;;SAMC;ZM;HumanObservation;;SAMC-ZM-000454;"Skull; Total length 234cm; Already dried out when found";;Best PB;;M;;;SAM-ZM039950;;1978-04-20T12:00:00Z;1978;4;20;PBB 78/18;Indian;South Africa;;;3.8km east of Skiskop;;;;;-345.499.992.371;204.333.000.183;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
358;;SAMC;ZM;HumanObservation;;SAMC-ZM-000208;"Skull; Total length 1.76m; Drowned in purse seine net";;Best PB;;M;;;SAM-ZM040602;;1987-09-10T12:00:00Z;1987;9;10;PBB 87/28;Atlantic;South Africa;;;;;;;;-325.097.007.751;180.013.999.939;;Best PB;;;urn:lsid:marinespecies.org:taxname:231434;Lagenorhynchus obscurus;
359;;SAMC;ZM;HumanObservation;;SAMC-ZM-000339;"Skull; Total length 1.624m; Stranded live";;Best PB;;F;;;SAM-ZM040616;;1987-03-08T12:00:00Z;1987;3;8;PBB 87/5;Atlantic;South Africa;;;Scarborough, Cape Peninsula;;;;;-342.000.007.629;183.666.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
360;;SAMC;ZM;HumanObservation;;SAMC-ZM-000764;"Skull; The year old";;Rand RW;;F;;;SAM-ZM035027;;1948-04-16T12:00:00Z;1948;4;16;UGGI 2891;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
361;;SAMC;ZM;HumanObservation;;SAMC-ZM-000456;"Skull and scapulae; Total length 215cm; Collected at sea";;Best PB;;F;;;SAM-ZM040016;;1984-02-24T12:00:00Z;1984;2;24;PBB 84/7;Atlantic;South Africa;;;;;;;;-346.511.001.587;189.843.997.955;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
362;;SAMC;ZM;HumanObservation;;SAMC-ZM-000834;"Skull; Total length 537cm; Stranded dead 28/04/1981";;Best PB;;M;;;SAM-ZM039779;;1981-04-29T12:00:00Z;1981;4;29;81/8;;;;;Velddrif about 100m north of of Berg River mouth;;;;;-327.667.007.446;181.166.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:231429;Mesoplodon layardii;
363;;SAMC;ZM;HumanObservation;;SAMC-ZM-000580;"Skull and mandible; Adult; cupboard No. 1";;Rand RW;;F;;;SAM-ZM034740;;1947-09-18T12:00:00Z;1947;9;18;No. 1895;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
364;;SAMC;ZM;HumanObservation;;SAMC-ZM-000247;"Skull; Total length ~2.35m; Found dead";;Best PB;;M;;;SAM-ZM041287;;1994-09-29T12:00:00Z;1994;9;29;PBB 94/14;Atlantic;South Africa;;;Between Boulders and Seaforth Beaches' Simon's Town;;;;;-341.833.000.183;184.333.000.183;;Best PB;;;urn:lsid:marinespecies.org:taxname:137107;Stenella coeruleoalba;
365;;SAMC;ZM;HumanObservation;;SAMC-ZM-000087;"Skull; Total length ~2m; Found dead on the beach, already decomposing";;Best PB;;male?;;;SAM-ZM041117;;1990-10-23T12:00:00Z;1990;10;23;PBB 90/44;Atlantic;;;;Big Point, Tristan Da Cuncha;;;;;-37.25;12.483.300.209;;Best PB;;;urn:lsid:marinespecies.org:taxname:137097;Globicephala melas;
366;;SAMC;ZM;HumanObservation;;SAMC-ZM-000588;"Skull and mandible; Cupboard No. 1";;Rand RW;;F;;;SAM-ZM034749;;1948-03-09T12:00:00Z;1948;3;9;U.G.G.I. No. 2858;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
367;;SAMC;ZM;HumanObservation;;SAMC-ZM-000699;"Skull, mandible, penis and nails; Pup; cupboard No. 2";;Rand RW;;M;;;SAM-ZM034804;;1946-11-29T12:00:00Z;1946;11;29;No. 1621;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
368;;SAMC;ZM;HumanObservation;;SAMC-ZM-000260;"Skull; Total length 218cm; Decomposed; Aborted foetus (83/8) on beach";;Best PB;;F;;;SAM-ZM039925;;1983-02-19T12:00:00Z;1983;2;19;PBB 83/7;Atlantic;South Africa;;;3km south of Schaap Eiland, Yzerfontein;;;;;-333.166.999.817;181.499.996.185;;Best PB;;;urn:lsid:marinespecies.org:taxname:137107;Stenella coeruleoalba;
369;;SAMC;ZM;HumanObservation;;SAMC-ZM-000263;"Skull; Total length 98.5cm; Aborted foetus ?";;Best PB;;F;;;SAM-ZM039831;;1983-02-19T12:00:00Z;1983;2;19;83/8;Atlantic;South Africa;;;3km south of Schaap Eiland, Yzerfontein;;;;;-333.166.999.817;181.499.996.185;;Best PB;;;urn:lsid:marinespecies.org:taxname:137107;Stenella coeruleoalba;
370;;SAMC;ZM;HumanObservation;;SAMC-ZM-000753;"Skull; 11 months old - time age; see tag 2081 attached";;Rand RW;;F;;;SAM-ZM035016;;1956-09-16T00:00:00Z;1956;9;;UGGI 5078;Atlantic;Nambia;;;Cape Cross;;;;;-217.667.007.446;139.666.996.002;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
371;;SAMC;ZM;HumanObservation;;SAMC-ZM-001105;"Complete skull and mandible; Adult; cupboard No. 1";;Rand RW;;F;;;SAM-ZM034654;;1948-04-08T12:00:00Z;1948;4;8;U.G.G.I No. 2892;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
372;;SAMC;ZM;HumanObservation;;SAMC-ZM-001327;"Skull, atlas and mandibles; Total length 2.72m; Shot from  RSA";;Rand RW;;F;;;SAM-ZM038956;;1969-02-03T12:00:00Z;1969;2;3;UGGI 5;Atlantic/Antarctic;Antarctica;;;Off Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:195932;Leptonychotes weddellii;
373;;SAMC;ZM;HumanObservation;;SAMC-ZM-001245;"Skull, mandible and nails; Cupboard No. 3";;Rand RW;;F;;;SAM-ZM034853;;1947-12-02T12:00:00Z;1947;12;2;No. 2439;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
374;;SAMC;ZM;HumanObservation;;SAMC-ZM-000292;"Skull; Total length 223.5cm; Found dead possibly stranded live earlier";;Best PB;;F;;;SAM-ZM040922;;1990-01-06T12:00:00Z;1990;1;6;PBB 90/1;Atlantic;South Africa;;;The Strand, False Bay;;;;;-340.999.984.741;187.999.992.371;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
375;;SAMC;ZM;HumanObservation;;SAMC-ZM-001292;"Skull, mandible, nails and humerus; Pup; cupboard No. 3";;Rand RW;;F;;;SAM-ZM034905;;1946-11-19T12:00:00Z;1946;11;19;No. 1216;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
376;;SAMC;ZM;HumanObservation;;SAMC-ZM-000927;"Skull; Total length 8ft. 1 inch; Found and decomposing";;Best PB;;;;;SAM-ZM039930;;1979-08-06T12:00:00Z;1979;8;6;PBB 79/18;Atlantic;Nambia;;;20km north of Walvis Bay (Long Beach);;;;;-227.667.007.446;14.05;;Best PB;;;urn:lsid:marinespecies.org:taxname:137113;Kogia breviceps;
377;;SAMC;ZM;HumanObservation;;SAMC-ZM-000249;"Skull (damaged), no mandibles; Beach pick up; No other bones found in vicinity";;Gelderen E Van;;;;;SAM-ZM041246;;1989-09-25T12:00:00Z;1989;9;25;PBB 93/11;Atlantic;South Africa;;;200m North of camping area, Dwarskersbos;;;;;-326.833.000.183;182.166.996.002;;Gelderen E Van;;;urn:lsid:marinespecies.org:taxname:137107;Stenella coeruleoalba;
378;;SAMC;ZM;HumanObservation;;SAMC-ZM-001228;"Skull, mandible and nails; ~ 3 years old; No. 2";;Rand RW;;M;;;SAM-ZM034836;;1948-01-12T12:00:00Z;1948;1;12;No. 2763;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
379;;SAMC;ZM;HumanObservation;;SAMC-ZM-000696;"Skull and mandible; Cupboard No. 2";;Rand RW;;F;;;SAM-ZM034801;;1948-01-14T12:00:00Z;1948;1;14;U.G.G.I. No. 2767;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
380;;SAMC;ZM;HumanObservation;;SAMC-ZM-001080;"Skull and baleen series (2); Total length 323cm; Stranded live";;Best PB;;M;;;SAM-ZM041126;;1991-03-16T12:00:00Z;1991;3;;PBB 91/27;Atlantic;Nambia;;;Near salt works, Walvis Bay;;;;;-228.999.996.185;144.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:231424;Caperea marginata;
381;;SAMC;ZM;HumanObservation;;SAMC-ZM-001331;"Skull and mandibles; Total length 2.57m; Shot from  RSA";;Rand RW;;M;;;SAM-ZM038973;;1969-02-06T12:00:00Z;1969;2;6;UGGI 23;Atlantic/Antarctic;Antarctica;;;5 miles of east of Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:195932;Leptonychotes weddellii;
382;;SAMC;ZM;HumanObservation;;SAMC-ZM-000924;"Skull; Total length 147cm; Found dead on beach";;Best PB;;M;;;SAM-ZM039926;;1983-06-11T12:00:00Z;1983;6;11;PBB 83/27;Atlantic;South Africa;;;Holbaai, near Gordon's Bay;;;;;-343.666.992.188;188.666.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:137113;Kogia breviceps;
383;;SAMC;ZM;HumanObservation;;SAMC-ZM-000393;"Skull; Total length 2.20m; Harpooned from Kyomaru 27, 13/02/1983";;Best PB;;F;;;SAM-ZM039878;;1983-02-13T12:00:00Z;1983;2;13;83/6;Indian;South Africa;;;;;;;;-348.166.999.817;204.832.992.554;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
384;;SAMC;ZM;HumanObservation;;SAMC-ZM-000587;"Skull and mandible; 8-10 months; cupboard No. 1";;Rand RW;;F;;;SAM-ZM034748;;1947-09-05T12:00:00Z;1947;9;5;No. 1725;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
385;;SAMC;ZM;HumanObservation;;SAMC-ZM-001335;"Skull and mandibles; Total length 2.36m; Shot from  RSA";;Rand RW;;M;;;SAM-ZM038978;;1969-02-06T12:00:00Z;1969;2;6;UGGI 28;Atlantic/Antarctic;Antarctica;;;5 miles of east of Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:195932;Leptonychotes weddellii;
386;;SAMC;ZM;HumanObservation;;SAMC-ZM-000590;"Skull, mandible, baculum and nails; Adult; cupboard No.1";;Rand RW;;M;;;SAM-ZM034751;;1946-11-16T12:00:00Z;1946;11;16;No. 1111;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
387;;SAMC;ZM;HumanObservation;;SAMC-ZM-000213;"Skull; Total length 0.892m; Found dead on beach; Found dead on the beach";;Best PB;;M;;;SAM-ZM040623;;1986-01-22T12:00:00Z;1986;1;22;PBB 86/3;Atlantic;South Africa;;;Fish Hoek, False Bay;;;;;-341.166.992.188;184.167.003.632;;Best PB;;;urn:lsid:marinespecies.org:taxname:231434;Lagenorhynchus obscurus;
388;;SAMC;ZM;HumanObservation;;SAMC-ZM-000200;"Skeleton; Total length 181.5cm; Stranded live";;Best PB;;M;;;SAM-ZM040033;;1979-02-18T12:00:00Z;1979;2;18;PBB 79/8;Atlantic;South Africa;;;Muizenberg, surfers corner;;;;;-340.999.984.741;184.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:231434;Lagenorhynchus obscurus;
389;;SAMC;ZM;HumanObservation;;SAMC-ZM-000932;"Skull; Total length 300cm; Cut up when found";;Best PB;;;;;SAM-ZM039942;;1983-06-03T12:00:00Z;1983;6;3;PBB 83/26;Indian;South Africa;;;2km east of Hartenbos River mouth, Mossel Bay;;;;;-341.166.992.188;221.333.007.812;;Best PB;;;urn:lsid:marinespecies.org:taxname:137113;Kogia breviceps;
390;;SAMC;ZM;HumanObservation;;SAMC-ZM-000648;"Skull and mandible; Cupboard No. 4";;;;F;;;SAM-ZM033379;;;;;;;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
391;;SAMC;ZM;HumanObservation;;SAMC-ZM-000817;"Skull; 17' 0; Stranded alive 20/01/1966";;;;F;;;SAM-ZM035450;;;;;;66/2;Atlantic;South Africa;;;Clovelly Beach, False Bay;;;;;-341.166.992.188;184.500.007.629;;;;;urn:lsid:marinespecies.org:taxname:231429;Mesoplodon layardii;
392;;SAMC;ZM;HumanObservation;;SAMC-ZM-000819;"Skull; 16' 5; Stranded alive 20/01/1966";;;;M;;;SAM-ZM035452;;;;;;66/4;Atlantic;South Africa;;;Clovelly Beach, False Bay;;;;;-341.166.992.188;184.500.007.629;;;;;urn:lsid:marinespecies.org:taxname:231429;Mesoplodon layardii;
393;;SAMC;ZM;HumanObservation;;SAMC-ZM-001254;"Skull, mandible and nails; Cupboard No.3";;Rand RW;;F;;;SAM-ZM034864;;1948-02-17T12:00:00Z;1948;2;17;U.G.G.I. No. 2829;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
394;;SAMC;ZM;HumanObservation;;SAMC-ZM-000470;"Skeleton; Total length 195cm; Stranding";;Best PB;;F;;;SAM-ZM040451;;1986-01-03T12:00:00Z;1986;1;3;PBB 86/1;Atlantic;South Africa;;;Roman Beach, north of Waenhuiskrans Cave, Arniston;;;;;-346.500.015.259;202.166.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
395;;SAMC;ZM;HumanObservation;;SAMC-ZM-000508;"Skull; Total length 400.5cm; Stranded live";;Best PB;;F;;;SAM-ZM040713;;1988-11-25T12:00:00Z;1988;11;25;PBB 88/27;Atlantic;South Africa;;;Camps Bay, Cape Peninsula;;;;;-339.500.007.629;183.666.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:137122;Mesoplodon densirostris;
396;;SAMC;ZM;HumanObservation;;SAMC-ZM-000612;Skull;;Rand RW;;F;;;SAM-ZM034943;;1947-11-10T12:00:00Z;1947;11;10;UGGI 2030;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
397;;SAMC;ZM;HumanObservation;;SAMC-ZM-000653;"Complete skull and mandible; Adult; cupboard No. 1";;Rand RW;;F;;;SAM-ZM034647;;1947-12-29T12:00:00Z;1947;12;29;No. 2725;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
398;;SAMC;ZM;HumanObservation;;SAMC-ZM-000724;Skull;;;;;;;SAM-ZM035099;;1962-01-16T12:00:00Z;1962;1;;0/42;Indian;South Africa;;;Aloga Bay;;;;;-338.166.999.817;258.166.999.817;;;;;urn:lsid:marinespecies.org:taxname:384146;Stenella styx;
399;;SAMC;ZM;HumanObservation;;SAMC-ZM-000977;"Skull; Total length 225.5cm; Stranded live";;Best PB;;F;;;SAM-ZM041112;;1988-01-27T12:00:00Z;1988;1;27;PBB 88/02;Indian;South Africa;;;Breederiver mouth, eastern side;;;;;-344.000.015.259;208.332.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:137114;Kogia simus;
400;;SAMC;ZM;HumanObservation;;SAMC-ZM-000625;"Skull and mandible; 6-9 months; cupboard No. 2";;Rand RW;;M;;;SAM-ZM034773;;1947-09-01T12:00:00Z;1947;9;1;No. 1713;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
401;;SAMC;ZM;HumanObservation;;SAMC-ZM-000694;"Skull and mandible; Adult; cupboard No. 2";;Rand RW;;F;;;SAM-ZM034799;;1948-04-12T12:00:00Z;1948;4;12;U.G.G.I. No. 2896;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
402;;SAMC;ZM;HumanObservation;;SAMC-ZM-000334;"Skull; Total length 2.54m; Harpooned from R. V. Sardinops";;Best PB;;M;;;SAM-ZM040608;;1985-04-24T12:00:00Z;1985;4;24;PBB 85/13;Atlantic;South Africa;;;;;;;;-344.508.018.494;215.678.005.219;;Best PB;;;urn:lsid:marinespecies.org:taxname:137094;Delphinus delphis;
403;;SAMC;ZM;HumanObservation;;SAMC-ZM-000836;"Skull; Total length 526cm";;Best PB;;F;;;SAM-ZM040051;;1983-03-16T12:00:00Z;1983;3;;PBB 83/16;Atlantic;South Africa;;;St. Helena Bay, on sea side of harbor;;;;;-327.000.007.629;180.832.996.368;;Best PB;;;urn:lsid:marinespecies.org:taxname:231429;Mesoplodon layardii;
404;;SAMC;ZM;HumanObservation;;SAMC-ZM-000206;"Skull; Total length ~1.9m; Picked up on beach; Found dead on beach walk";;Best PB;;;;;SAM-ZM040598;;1985-04-20T12:00:00Z;1985;4;20;PBB 87/17;Atlantic;South Africa;;;7.2km north of Yzerfontien;;;;;-332.667.007.446;181.166.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:231434;Lagenorhynchus obscurus;
405;;SAMC;ZM;HumanObservation;;SAMC-ZM-000773;"Skull; Adult";;Rand RW;;F;;;SAM-ZM035036;;1947-11-24T12:00:00Z;1947;11;24;UGGI 2231;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
406;;SAMC;ZM;HumanObservation;;SAMC-ZM-000697;"Skull and mandible; Cupboard No. 2";;Rand RW;;F;;;SAM-ZM034802;;1948-03-12T12:00:00Z;1948;3;12;U.G.G.I. No. 2862;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
407;;SAMC;ZM;HumanObservation;;SAMC-ZM-000674;"Skull and mandible; Foetus; cupboard No. 1";;Rand RW;;F;;;SAM-ZM034732;;1947-11-20T12:00:00Z;1947;11;20;No. 2170;Atlantic;Nambia;;;Sinclairs Island, South West Africa;;;;;-276.667.003.632;155.333.003.998;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231410;Arctocephalus pusillus;
