event-id,visible,timestamp,location-long,location-lat,argos:calcul-freq,argos:iq,argos:lc,argos:location-algorithm,argos:nb-mes,argos:sat-id,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24174715901,true,2013-03-16 07:33:43.000,179.609,-67.511,4.01677538E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715902,true,2013-03-16 07:52:51.000,179.544,-67.497,4.0167754E8,"48","0","least squares",4,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715903,true,2013-03-16 07:55:42.000,179.547,-67.499,4.01677539E8,"50","3","least squares",4,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715904,true,2013-03-16 11:10:19.000,179.808,-67.554,4.0167755E8,"8","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715905,true,2013-03-16 11:13:32.000,179.599,-67.591,4.01677531E8,"","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715906,true,2013-03-16 11:37:22.000,179.712,-67.598,4.0167754E8,"40","1","least squares",8,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715907,true,2013-03-16 11:42:07.000,179.678,-67.589,4.01677538E8,"","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715908,true,2013-03-16 12:21:56.000,179.681,-67.593,4.01677537E8,"8","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715909,true,2013-03-16 12:24:13.000,179.64,-67.61,4.01677548E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715910,true,2013-03-16 12:56:38.000,179.619,-67.597,4.01677584E8,"5","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715911,true,2013-03-16 12:56:38.000,179.612,-67.601,4.01677561E8,"5","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715912,true,2013-03-16 13:12:04.000,179.661,-67.555,4.01677548E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715913,true,2013-03-16 13:28:33.000,179.597,-67.591,4.01677541E8,"","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715914,true,2013-03-16 13:57:36.000,179.579,-67.569,4.01677587E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715915,true,2013-03-16 13:57:36.000,179.516,-67.533,4.01677538E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715916,true,2013-03-16 17:19:32.000,179.409,-67.44,4.01677563E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715917,true,2013-03-16 17:19:32.000,179.408,-67.441,4.01677557E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715918,true,2013-03-16 17:48:03.000,179.407,-67.437,4.01677571E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715919,true,2013-03-16 17:58:42.000,179.421,-67.46,4.01677577E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715920,true,2013-03-16 19:28:56.000,179.429,-67.48,4.01677532E8,"8","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715921,true,2013-03-16 19:39:34.000,178.979,-67.528,4.01677543E8,"","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715922,true,2013-03-16 23:03:20.000,179.188,-67.445,4.0167751E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715923,true,2013-03-17 01:23:33.000,179.13,-67.458,4.01677494E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715924,true,2013-03-17 01:23:33.000,179.147,-67.478,4.01677524E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715925,true,2013-03-17 05:21:21.000,179.189,-67.564,4.01677487E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715926,true,2013-03-17 05:52:30.000,179.259,-67.561,4.01677473E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715927,true,2013-03-17 06:24:44.000,179.163,-67.608,4.01677517E8,"5","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715928,true,2013-03-17 07:34:44.000,179.075,-67.646,4.01677503E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715929,true,2013-03-17 07:40:13.000,179.239,-67.63,4.01677561E8,"6","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715930,true,2013-03-17 11:01:02.000,179.143,-67.681,4.01677526E8,"8","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715931,true,2013-03-17 11:26:25.000,179.336,-67.593,4.01677528E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715932,true,2013-03-17 11:36:05.000,179.544,-67.63,4.0167754E8,"","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715933,true,2013-03-17 12:01:23.000,179.546,-67.633,4.01677539E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715934,true,2013-03-17 12:01:23.000,179.55,-67.634,4.01677533E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715935,true,2013-03-17 12:25:41.000,179.546,-67.634,4.01677534E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715936,true,2013-03-17 13:08:19.000,179.656,-67.636,4.0167755E8,"6","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715937,true,2013-03-17 13:08:19.000,179.53,-67.647,4.01677537E8,"6","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715938,true,2013-03-17 13:38:00.000,179.662,-67.637,4.0167754E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715939,true,2013-03-17 13:38:00.000,179.681,-67.651,4.01677532E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715940,true,2013-03-17 17:43:07.000,-179.989,-67.724,4.01677523E8,"8","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715941,true,2013-03-17 19:05:08.000,-179.994,-67.742,4.01677505E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715942,true,2013-03-17 19:19:30.000,-179.974,-67.718,4.01677531E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715943,true,2013-03-18 01:17:44.000,-179.941,-67.677,4.01677549E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715944,true,2013-03-18 01:17:44.000,-179.85,-67.706,4.01677536E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715945,true,2013-03-18 05:01:35.000,-179.77,-67.724,4.01677468E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715946,true,2013-03-18 05:28:18.000,-179.941,-67.846,4.01677496E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715947,true,2013-03-18 05:44:51.000,-179.857,-67.988,4.01677574E8,"8","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715948,true,2013-03-18 06:16:08.000,-179.848,-68.04,4.01677533E8,"8","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715949,true,2013-03-18 06:20:41.000,-179.79,-68.042,4.01677513E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715950,true,2013-03-18 06:34:13.000,-179.717,-68.037,4.0167755E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715951,true,2013-03-18 06:45:11.000,-179.712,-68.042,4.01677549E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715952,true,2013-03-18 07:25:45.000,-179.705,-68.084,4.01677566E8,"7","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715953,true,2013-03-18 07:55:11.000,-179.637,-68.072,4.01677535E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715954,true,2013-03-18 11:16:04.000,-179.862,-68.098,4.01677545E8,"58","2","least squares",4,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715955,true,2013-03-18 11:24:36.000,-179.802,-68.115,4.01677549E8,"","A","least squares",3,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715957,true,2013-03-18 11:33:10.000,-179.785,-68.149,4.01677552E8,"50","0","least squares",4,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715956,true,2013-03-18 11:33:59.000,-179.837,-68.134,4.0167755E8,"50","1","least squares",5,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715958,true,2013-03-18 12:10:53.000,-179.833,-68.181,4.01677545E8,"8","A","least squares",3,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715959,true,2013-03-18 12:30:25.000,-179.844,-68.196,4.0167755E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715960,true,2013-03-18 12:57:22.000,-179.834,-68.163,4.01677527E8,"","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715961,true,2013-03-18 12:57:22.000,-179.829,-68.16,4.01677544E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715962,true,2013-03-18 13:17:30.000,-179.854,-68.147,4.01677564E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715963,true,2013-03-18 17:07:17.000,-179.981,-68.327,4.0167753E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715964,true,2013-03-18 18:08:45.000,-179.835,-68.278,4.01677575E8,"6","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715965,true,2013-03-18 18:10:22.000,-179.69,-68.25,4.01677547E8,"7","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715966,true,2013-03-18 18:13:35.000,-179.676,-68.253,4.01677558E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715967,true,2013-03-18 18:46:41.000,-179.606,-68.27,4.01677572E8,"6","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715968,true,2013-03-18 19:13:21.000,-179.619,-68.269,4.0167758E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715969,true,2013-03-18 19:51:58.000,-179.492,-68.291,4.01677558E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715970,true,2013-03-18 23:19:22.000,-179.072,-68.382,4.01677577E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715971,true,2013-03-19 01:06:56.000,-178.768,-68.45,4.01677549E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715972,true,2013-03-19 01:06:56.000,-179.007,-68.439,4.01677495E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715973,true,2013-03-19 05:04:54.000,-178.492,-68.53,4.0167751E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715974,true,2013-03-19 06:19:14.000,-178.324,-68.606,4.01677552E8,"6","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715975,true,2013-03-19 06:50:53.000,-178.305,-68.638,4.01677572E8,"6","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715976,true,2013-03-19 07:15:59.000,-178.809,-68.621,4.01677542E8,"","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715977,true,2013-03-19 07:50:34.000,-178.719,-68.67,4.01677543E8,"8","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715978,true,2013-03-19 07:50:34.000,-178.734,-68.642,4.01677537E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715979,true,2013-03-19 07:50:34.000,-178.74,-68.641,4.01677533E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715980,true,2013-03-19 11:01:08.000,-178.291,-68.827,4.01677526E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715981,true,2013-03-19 11:14:22.000,-178.383,-68.799,4.0167755E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715982,true,2013-03-19 11:14:22.000,-178.267,-68.841,4.01677547E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715983,true,2013-03-19 11:14:22.000,-178.132,-68.823,4.01677562E8,"","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715984,true,2013-03-19 12:17:22.000,-178.081,-68.889,4.01677556E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715985,true,2013-03-19 13:17:39.000,-178.003,-68.786,4.01677505E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715986,true,2013-03-19 17:16:10.000,-177.663,-68.838,4.0167749E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715987,true,2013-03-19 17:49:01.000,-177.842,-68.789,4.01677523E8,"6","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715988,true,2013-03-19 17:53:31.000,-177.659,-68.838,4.01677491E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715989,true,2013-03-19 17:53:31.000,-177.565,-68.84,4.01677488E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715990,true,2013-03-19 18:23:56.000,-177.747,-68.711,4.01677536E8,"5","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715991,true,2013-03-19 18:58:56.000,-177.864,-68.697,4.01677545E8,"7","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715992,true,2013-03-19 19:34:39.000,-177.811,-68.623,4.01677567E8,"6","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715994,true,2013-03-20 00:54:35.000,-177.565,-68.389,4.01677459E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715993,true,2013-03-20 00:58:58.000,-177.884,-68.745,4.01677547E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715995,true,2013-03-20 05:22:12.000,-177.981,-68.56,4.01677555E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715996,true,2013-03-20 06:02:27.000,-177.833,-68.684,4.01677575E8,"7","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715997,true,2013-03-20 07:03:54.000,-177.799,-68.631,4.01677585E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715998,true,2013-03-20 07:30:01.000,-177.865,-68.504,4.01677554E8,"","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174715999,true,2013-03-20 07:30:49.000,-177.794,-68.614,4.01677569E8,"","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716000,true,2013-03-20 07:30:49.000,-177.738,-68.552,4.01677547E8,"","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716001,true,2013-03-20 07:55:04.000,-177.735,-68.555,4.01677545E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716002,true,2013-03-20 11:17:04.000,-177.536,-68.532,4.01677528E8,"8","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716003,true,2013-03-20 12:06:01.000,-177.309,-68.498,4.01677547E8,"46","0","least squares",4,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716004,true,2013-03-20 12:26:29.000,-177.347,-68.494,4.01677539E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716005,true,2013-03-20 12:35:25.000,-177.33,-68.49,4.01677538E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716007,true,2013-03-20 12:35:26.000,,,,"","","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716006,true,2013-03-20 12:38:38.000,-177.255,-68.484,4.01677542E8,"8","B","least squares",2,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716008,true,2013-03-20 17:11:29.000,-176.96,-68.379,4.01677529E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716009,true,2013-03-20 17:21:50.000,-176.933,-68.354,4.01677517E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716010,true,2013-03-20 17:35:39.000,,,,"","","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716011,true,2013-03-20 17:56:33.000,-176.907,-68.339,4.01677515E8,"7","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716012,true,2013-03-20 18:47:44.000,-176.455,-68.273,4.0167755E8,"6","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716014,true,2013-03-20 19:07:07.000,,,,"","","least squares",4,"A","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716013,true,2013-03-20 19:07:23.000,-176.432,-68.278,4.01677547E8,"","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716015,true,2013-03-20 19:35:13.000,-176.248,-68.239,4.01677542E8,"8","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716016,true,2013-03-21 05:27:05.000,-173.83,-67.8,4.01677535E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716017,true,2013-03-21 05:47:57.000,-174.001,-67.692,4.01677562E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716018,true,2013-03-21 05:47:57.000,-173.757,-67.779,4.01677534E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716019,true,2013-03-21 05:59:45.000,-175.482,-68.153,4.01677521E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716020,true,2013-03-21 06:49:50.000,-175.477,-68.157,4.01677514E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716021,true,2013-03-21 07:06:59.000,-175.551,-68.264,4.01677553E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716022,true,2013-03-21 07:28:20.000,-175.587,-68.179,4.01677519E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716023,true,2013-03-21 07:28:20.000,-176.227,-68.351,4.01677509E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","121205","121205","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716672,true,2013-02-14 11:05:32.000,149.032,-62.019,4.01677476E8,"48","2","least squares",8,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716673,true,2013-02-14 11:22:43.000,149.037,-62.016,4.01677476E8,"40","1","least squares",6,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716674,true,2013-02-14 11:33:16.000,149.037,-62.009,4.01677474E8,"40","1","least squares",8,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716675,true,2013-02-14 11:56:26.000,149.036,-62.012,4.01677479E8,"50","1","least squares",7,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
