event-id,visible,timestamp,location-long,location-lat,argos:lc,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
12049526789,true,2009-10-08 17:11:00.000,-90.553,69.983,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526790,true,2009-10-08 19:18:00.000,-90.497,70.157,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526791,true,2009-10-08 23:27:00.000,-90.406,70.079,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526792,true,2009-10-10 13:18:00.000,-90.209,70.359,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526793,true,2009-10-10 15:19:00.000,-90.272,70.299,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526794,true,2009-10-10 19:17:00.000,-90.399,70.302,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526795,true,2009-10-10 23:22:00.000,-90.8,70.036,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526796,true,2009-10-12 03:21:00.000,-90.621,70.364,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526797,true,2009-10-12 13:05:00.000,-90.628,70.276,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526798,true,2009-10-12 15:17:00.000,-90.752,70.367,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526799,true,2009-10-12 19:36:00.000,-90.854,70.353,"0","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526800,true,2009-10-12 19:38:00.000,-91.164,70.3,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526801,true,2009-10-12 19:43:00.000,-90.905,70.371,"1","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526802,true,2009-10-12 21:25:00.000,-90.586,70.327,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526803,true,2009-10-12 21:53:00.000,-90.735,70.336,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526804,true,2009-10-12 23:04:00.000,-108.742,66.913,"1","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526805,true,2009-10-12 23:32:00.000,-90.552,70.328,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526806,true,2009-10-14 05:58:00.000,-90.292,70.281,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526807,true,2009-10-14 09:22:00.000,-90.73,70.422,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526808,true,2009-10-14 09:22:00.000,-90.883,70.103,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526809,true,2009-10-14 13:56:00.000,-89.882,70.133,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526810,true,2009-10-14 21:14:00.000,-90.125,70.12,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526811,true,2009-10-16 01:18:00.000,-90.801,70.309,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526812,true,2009-10-16 01:47:00.000,-90.387,70.421,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526813,true,2009-10-16 13:41:00.000,-90.391,70.418,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526814,true,2009-10-16 15:15:00.000,-90.587,70.513,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526815,true,2009-10-16 15:37:00.000,-90.364,70.445,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526816,true,2009-10-16 15:37:00.000,-90.367,70.413,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526817,true,2009-10-16 19:58:00.000,-90.458,70.455,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526818,true,2009-10-16 21:31:00.000,-90.403,70.447,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526819,true,2009-10-16 23:28:00.000,-90.299,70.382,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526820,true,2009-10-16 23:53:00.000,-90.347,70.375,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526821,true,2009-10-18 15:52:00.000,-90.528,70.39,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526822,true,2009-10-18 23:39:00.000,-91.315,70.407,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526823,true,2009-10-20 13:40:00.000,-91.55,70.459,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526824,true,2009-10-24 13:44:00.000,-91.38,70.494,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526825,true,2009-10-24 15:44:00.000,-91.035,70.45,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526826,true,2009-10-24 21:12:00.000,-90.485,70.358,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526827,true,2009-10-26 11:52:00.000,-91.208,70.606,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526828,true,2009-10-28 01:09:00.000,-90.01,72.026,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526829,true,2009-10-28 07:05:00.000,-89.687,72.292,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526830,true,2009-10-28 15:11:00.000,-89.673,72.686,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526831,true,2009-10-28 19:05:00.000,-89.553,72.837,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526832,true,2009-10-28 19:08:00.000,-89.613,72.873,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526833,true,2009-10-28 19:55:00.000,-89.527,72.861,"A","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526834,true,2009-10-28 21:58:00.000,-89.298,72.971,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526835,true,2009-10-28 23:16:00.000,-89.324,73.013,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526836,true,2009-10-30 19:37:00.000,-84.331,73.754,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
12049526837,true,2009-10-30 19:55:00.000,-84.453,73.734,"B","argos-doppler-shift","Balaena mysticetus","575912","575912","Bowhead whale Admiralty Inlet"
